日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2015-03-19,300432,16.76,20.12,20.12,16.76,210,421967.0,24.05,44.02,6.15,0.07,3.3599999999999994
2015-03-20,300432,22.13,22.13,22.13,22.13,45,99585.0,0.0,9.99,2.01,0.02,0.0
2015-03-23,300432,24.34,24.34,24.34,24.34,93,226800.0,0.0,9.99,2.21,0.03,0.0
2015-03-24,300432,26.77,26.77,26.77,26.77,163,436458.0,0.0,9.98,2.43,0.05,0.0
2015-03-25,300432,29.45,29.45,29.45,29.45,206,607347.0,0.0,10.01,2.68,0.07,0.0
2015-03-26,300432,32.4,32.4,32.4,32.4,698,2261520.0,0.0,10.02,2.95,0.23,0.0
2015-03-27,300432,35.64,35.64,35.64,35.64,3505,12492461.0,0.0,10.0,3.24,1.17,0.0
2015-03-30,300432,39.2,39.2,39.2,39.2,10683,41879202.0,0.0,9.99,3.56,3.56,0.0
2015-03-31,300432,42.0,43.12,43.12,41.0,152841,647162480.0,5.41,10.0,3.92,50.95,2.1199999999999974
2015-04-01,300432,43.57,44.2,46.6,43.21,124232,556195616.0,7.86,2.5,1.08,41.41,3.3900000000000006
2015-04-02,300432,44.58,48.62,48.62,43.8,113098,531168768.0,10.9,10.0,4.42,37.7,4.82
2015-04-03,300432,46.66,53.48,53.48,46.2,94937,478121808.0,14.97,10.0,4.86,31.65,7.279999999999994
2015-04-07,300432,54.68,55.4,58.83,54.68,78488,449599072.0,7.76,3.59,1.92,26.16,4.149999999999999
2015-04-08,300432,57.2,58.43,58.5,54.5,62321,351986176.0,7.22,5.47,3.03,20.77,4.0
2015-04-09,300432,57.4,56.9,58.07,53.51,46354,260685405.0,7.8,-2.62,-1.53,15.45,4.560000000000002
2015-04-10,300432,55.51,56.57,58.28,54.9,41657,235287682.0,5.94,-0.58,-0.33,13.89,3.3800000000000026
2015-04-13,300432,56.12,58.38,59.88,55.66,36423,211681008.0,7.46,3.2,1.81,12.14,4.220000000000006
2015-04-14,300432,57.7,56.99,58.27,56.43,24922,142962993.0,3.15,-2.38,-1.39,8.31,1.8400000000000034
2015-04-15,300432,56.66,57.09,57.79,54.6,25192,141211146.0,5.6,0.18,0.1,8.4,3.1899999999999977
2015-04-16,300432,57.09,61.0,62.8,56.48,46315,281534096.0,11.07,6.85,3.91,15.44,6.32
2015-04-17,300432,59.9,58.96,60.85,56.6,32206,188283327.0,6.97,-3.34,-2.04,10.74,4.25
2015-04-20,300432,57.63,55.88,59.99,55.88,24226,139656232.0,6.97,-5.22,-3.08,8.08,4.109999999999999
2015-04-21,300432,55.25,57.43,57.49,55.1,20071,113070491.0,4.28,2.77,1.55,6.69,2.3900000000000006
2015-04-22,300432,57.42,59.25,60.29,57.08,19871,117019517.0,5.59,3.17,1.82,6.62,3.210000000000001
2015-04-23,300432,59.09,58.5,60.35,57.71,19696,116263632.0,4.46,-1.27,-0.75,6.57,2.6400000000000006
2015-04-24,300432,57.0,57.39,58.3,54.9,34369,194365010.0,5.81,-1.9,-1.11,11.46,3.3999999999999986
2015-04-27,300432,57.39,58.0,58.78,57.0,23825,138031423.0,3.1,1.06,0.61,7.94,1.7800000000000011
2015-04-28,300432,58.14,56.3,58.49,55.0,24928,139934698.0,6.02,-2.93,-1.7,8.31,3.490000000000002
2015-04-29,300432,56.02,59.79,59.98,55.5,32559,189107714.0,7.96,6.2,3.49,10.85,4.479999999999997
2015-04-30,300432,60.36,62.51,65.77,58.59,47128,294818320.0,12.01,4.55,2.72,15.71,7.179999999999993
2015-05-04,300432,64.0,65.48,68.75,63.51,34651,228637243.0,8.38,4.75,2.97,11.55,5.240000000000002
2015-05-05,300432,64.0,62.85,65.52,62.02,17264,109614056.0,5.35,-4.02,-2.63,5.75,3.499999999999993
