date,open,true_price,predicted_price,return,pred_return,volatility,signal,hold_days,code,position_weight,position,cash,total,trade
2020-06-01,2268.7,2304.46,2220.689998273849,0.023090412661768367,-0.0034694063502469508,0.016562853481879806,0,0,000001,0.9837070050069707,25.614872546924914,663928.9389996732,996229.0832940445,
2020-06-02,2299.58,2341.84,2259.880178799629,0.016220719821563367,0.01764774937350211,0.016906998901181275,1,1,000001,0.9833740952521223,25.614872546924914,663928.9389996732,999177.6397221049,
2020-06-03,2356.47,2340.22,2293.8489415597915,-0.0006917637413317301,0.015031222928910015,0.01671284096588892,1,2,000001,0.9835618866089941,25.614872546924914,663928.9389996732,1003245.4065290119,
2020-06-04,2338.59,2345.09,2319.86981259346,0.002081000931536403,0.01134375963570422,0.016368269138618,1,3,000001,0.9838953363307079,25.614872546924914,663928.9389996732,1002615.5053156954,
2020-06-05,2349.97,2348.34,2308.4762227821348,0.001385874316124358,-0.004911305690291412,0.010084525177079412,0,0,000001,0.9900161571376302,25.614872546924914,663928.9389996732,1000688.063796196,
2020-06-08,2362.97,2353.22,2295.4444948768614,0.0020780636534742936,-0.0056451644494599496,0.010121416922553382,0,0,000001,0.989979999678267,25.614872546924914,663928.9389996732,1000594.2249356927,
2020-06-09,2356.47,2361.34,2302.6772244119643,0.0034505911049542703,0.0031509058708434345,0.010162251504420634,0,0,000001,0.9899399809394124,25.614872546924914,663928.9389996732,1001584.6224691782,
2020-06-10,2367.85,2332.09,2308.8271213436124,-0.01238703448042211,0.0026707594388173383,0.011452402172108295,0,0,000001,0.9886772702823048,25.614872546924914,663928.9389996732,1001173.3196107051,
2020-06-11,2314.21,2265.45,2308.189397931099,-0.028575226513556595,-0.00027621098462426996,0.014197891019893636,-1,0,000001,0.9860008671427861,0.0,723147.8550022956,996972.6303225753,
2020-06-12,2236.2,2250.83,2313.815960712433,-0.006453463991701436,0.0024376521209124036,0.014262846098659894,0,0,000001,0.9859377220081348,0.0,723147.8550022956,992330.3206686343,
2020-06-15,2228.07,2223.2000000000003,2278.630714664459,-0.012275471714878305,-0.015206588011062228,0.012132203573386157,0,0,000001,0.9880132224520148,0.0,723147.8550022956,992714.2862306228,
2020-06-16,2236.2,2234.57,2240.0908364391325,0.005114249730118647,-0.016913613064766242,0.010526717853831611,0,0,000001,0.9895829396018462,0.0,723147.8550022956,992853.9891242145,
2020-06-17,2234.57,2228.0700000000006,2235.4425442552565,-0.0029088370469484426,-0.0020750462919909562,0.010457741134434106,0,0,000001,0.9896504913479178,0.0,723147.8550022956,995105.0967506109,
2020-06-18,2213.44,2213.44,2216.2698294639586,-0.006566220989466465,-0.00857669763893909,0.010174724663135515,0,0,000001,0.9899277576297225,0.0,786375.566327457,996969.8074379882,
2020-06-19,2208.57,2219.95,2220.638241391182,0.002941123319357919,0.00197106501615818,0.01030633827121896,0,0,000001,0.989798798759538,0.0,786375.566327457,1001459.4782960236,
2020-06-22,2210.19,2193.94,2212.7514096832274,-0.011716480100903093,-0.0035516058225736336,0.010091623580679863,0,0,000001,0.9900091998140664,0.0,723402.6109759542,1000160.9590095336,
2020-06-23,2195.5700000000006,2187.44,2181.606738295555,-0.002962706363893286,-0.01407508825952175,0.00954718711608401,0,0,000001,0.9905430996808016,0.0,723402.6109759542,998266.6505566514,
2020-06-24,2193.94,2219.95,2171.793633341789,0.014862121932487149,-0.0044981090228172205,0.011674161941781672,0,0,000001,0.9884605514493178,0.0,723402.6109759542,997576.8000783803,
2020-06-29,2239.45,2219.95,2200.368280687332,0.0,0.0131571650763036,0.00820426783029424,1,1,000001,0.9918624944447515,25.842152706278927,665472.5298889998,995935.3705510688,
2020-06-30,2224.82,2219.95,2200.785218410492,0.0,0.00018948542697105886,0.008067408675062804,0,0,000001,0.9919971535577506,25.842152706278927,665472.5298889998,995820.5743582345,
2020-07-01,2218.32,2271.95,2191.9892999887466,0.023423950989887254,-0.003996718238637564,0.010289006215299745,0,0,000001,0.9898157792948337,25.842152706278927,701762.8731478226,995512.8759423497,
2020-07-02,2265.45,2322.34,2239.289456453323,0.02217918528136642,0.021578643866929204,0.012081610058086105,1,1,000001,0.9880626127991866,25.842152706278927,764118.0543166512,999481.5323511539,
2020-07-03,2345.09,2455.61,2307.941882104873,0.057386084724889486,0.030658129280117574,0.02044369078462889,1,2,000001,0.979965880558378,25.842152706278927,702927.4805269737,1006423.6127388173,
2020-07-06,2512.49,2688.02,2434.372284784317,0.09464450788195178,0.05478058336726299,0.0327219953392547,-1,0,000001,0.9683148073857908,0.0,905488.2864316481,1018771.6200488823,
2020-07-07,2788.79,2655.52,2581.353707695007,-0.01209068384907852,0.06037754530372186,0.033919922346728,0,0,000001,0.9671928922021944,0.0,905488.2864316481,1025224.938016205,
2020-07-08,2614.89,2701.03,2654.131091380119,0.017137886365005794,0.028193495323079132,0.0322428680900722,1,1,000001,0.9687642616996422,13.851263899156725,832976.7844542016,1021709.2211570621,
2020-07-09,2684.77,2663.65,2624.1127545833588,-0.013839165059255198,-0.011310043009650661,0.03332351999771448,0,0,000001,0.9677511259999306,13.851263899156725,832976.7844542016,1024764.6172343384,
2020-07-10,2634.39,2554.75,2578.2359779071808,-0.04088374974189557,-0.017482776453126125,0.03859343803186507,-1,0,000001,0.9628406683321631,0.0,941925.0924499885,1023838.7451545704,
2020-07-13,2528.75,2559.630000000001,2554.7349463939663,0.0019101673353560944,-0.00911515924631956,0.038516720875973506,0,0,000001,0.9629117951577272,0.0,866495.7310465934,1022081.0569595987,
2020-07-14,2561.25,2525.5,2543.912647743225,-0.013333958423678793,-0.004236172784193082,0.03931570553094679,0,0,000001,0.9621715467959162,0.0,866495.7310465934,1024496.7391498082,
2020-07-15,2541.75,2458.86,2539.617874722481,-0.026386854088299327,-0.0016882549110144307,0.04105710279548822,-1,0,000001,0.9605621029958491,0.0,866495.7310465934,1025970.5884478332,
2020-07-16,2463.74,2439.36,2517.1497533512115,-0.007930504380078585,-0.008847048051953244,0.04106056713839982,0,0,000001,0.9605589065281144,0.0,947026.9656881109,1020434.1370267665,
2020-07-17,2442.61,2437.73,2487.827972474098,-0.000668208054571684,-0.01164880271349611,0.036819860695487316,0,0,000001,0.9644876973413792,0.0,947026.9656881109,1018258.261433265,
2020-07-20,2452.36,2533.62,2459.2855585289,0.039335775496055714,-0.011472824592776432,0.022284022469453775,-1,0,000001,0.9782017306544379,0.0,1018759.0563790747,1018759.0563790747,
2020-07-21,2525.5,2494.62,2498.05395321846,-0.015392995003197019,0.01576408829593201,0.02241375392359918,0,0,000001,0.9780776091503225,0.0,1018759.0563790747,1018759.0563790747,
2020-07-22,2494.62,2481.61,2487.6962872409817,-0.005215223160240701,-0.004146293943785073,0.020913697038357482,0,0,000001,0.9795147257804185,0.0,1018759.0563790747,1018759.0563790747,
2020-07-23,2453.98,2416.6,2475.2538016176222,-0.02619670294687737,-0.005001609596466894,0.021633961259637756,-1,0,000001,0.9788241561263646,0.0,1018759.0563790747,1018759.0563790747,
2020-07-24,2410.1,2333.71,2446.2010255002974,-0.034300256558801534,-0.011737291787346504,0.0206497786270867,-1,0,000001,0.9797680075384296,0.0,1018759.0563790747,1018759.0563790747,
2020-07-27,2361.34,2291.46,2365.622896871567,-0.018104220318719944,-0.03294010908700795,0.02046353918199187,0,0,000001,0.9799468198556163,0.0,1018759.0563790747,1018759.0563790747,
2020-07-28,2307.71,2307.7100000000005,2331.525724630356,0.0070915486196574395,-0.014413612704841094,0.02119109714129935,0,0,000001,0.9792486468001715,0.0,1018759.0563790747,1018759.0563790747,
2020-07-29,2309.34,2340.22,2287.9808903360363,0.014087558662049915,-0.01867654035909183,0.02131876469944752,0,0,000001,0.9791262381184965,0.0,1018759.0563790747,1018759.0563790747,
2020-07-30,2333.71,2312.59,2302.5657178115844,-0.01180658228713527,0.006374540773986137,0.021418437528381313,0,0,000001,0.9790306922790533,0.0,1018759.0563790747,1018759.0563790747,
2020-07-31,2297.96,2307.7100000000005,2295.938740348816,-0.0021101881440288572,-0.002878083961515343,0.02138999411146436,0,0,000001,0.9790579560845687,0.0,937176.8311442384,1018677.5556545643,
2020-08-03,2328.84,2348.34,2286.6665275764462,0.01760619835247912,-0.004038527949121518,0.017011760536857348,0,0,000001,0.9832727986076806,0.0,937176.8311442384,1019221.5912995627,
2020-08-04,2359.72,2421.48,2310.747629265785,0.031145404839162838,0.010531094673809305,0.02058330124124272,1,1,000001,0.9798318263524309,31.772475756250348,862127.7105062078,1020109.1417557605,
2020-08-05,2385.72,2375.97,2382.935377578736,-0.018794291094702542,0.031239996700067163,0.02120045078091485,0,0,000001,0.9792396774162184,31.772475756250348,793088.5234488708,1020050.2024410849,
2020-08-06,2385.72,2398.73,2362.4255007934566,0.009579245529194536,-0.00860697985277259,0.02005195355906487,0,0,000001,0.9803422232670586,31.772475756250348,793088.5234488708,1019174.4251804132,
2020-08-07,2382.47,2366.22,2353.9367168855665,-0.0135530051318824,-0.003593249355393069,0.017016721068261128,0,0,000001,0.9832680026633319,31.772475756250348,826844.7931125534,1018617.2745893218,
2020-08-10,2361.34,2406.85,2326.6780046606063,0.017170846328743883,-0.011580053120979983,0.016131186579017184,0,0,000001,0.9841248976588095,31.772475756250348,826844.7931125534,1016469.1818085788,
2020-08-11,2410.1,2436.11,2365.89504635334,0.012156968651972688,0.016855379908254475,0.016281537643820662,1,1,000001,0.9839793039224464,31.772475756250348,826844.7931125534,1019578.8330149595,
2020-08-12,2449.11,2476.74,2436.6029409122466,0.01667822881561154,0.029886319204180944,0.016452226697119154,1,2,000001,0.9838140679266556,31.772475756250348,826844.7931125534,1019698.3699323959,
2020-08-13,2479.99,2444.23,2462.9250501060483,-0.013126125471385697,0.010802789716714,0.01661369400062406,1,3,000001,0.9836578101409935,31.772475756250348,826844.7931125534,1021676.3861715276,
2020-08-14,2431.23,2491.37,2437.412706823349,0.019286237383552285,-0.010358554468233194,0.016875344716650836,0,0,000001,0.9834047065804776,31.772475756250348,826844.7931125534,1020365.4942525649,
2020-08-17,2512.49,2608.39,2445.5249102735515,0.04697014092647822,0.003328202658291479,0.020854070827915874,-1,0,000001,0.9795719374356776,0.0,906592.9926977621,1023095.3507394964,
2020-08-18,2610.01,2601.88,2543.346073665619,-0.002495792423678922,0.04000006828027991,0.019889773306362307,0,0,000001,0.9804981147699109,0.0,833993.0258425253,1024881.3535064657,
2020-08-19,2595.38,2593.76,2550.330894284248,-0.0031208203299152304,0.002746311518889044,0.01813777079500559,0,0,000001,0.9821853472925939,0.0,833993.0258425253,1025914.0193837017,
2020-08-20,2579.13,2510.87,2541.356774950027,-0.03195746715193404,-0.0035188058750861284,0.022265282247976012,-1,0,000001,0.9782196631005463,0.0,833993.0258425253,1025617.3596253736,
2020-08-21,2530.37,2488.12,2512.2122777748104,-0.009060604491670232,-0.01146808565506896,0.021896073364249466,0,0,000001,0.9785730917898882,0.0,833993.0258425253,1025304.0485457268,
2020-08-24,2496.24,2489.74,2480.2288828277588,0.0006510939986816844,-0.012731167357951545,0.021516662079054186,0,0,000001,0.9789365529924279,0.0,833993.0258425253,1024741.9654038239,
2020-08-25,2505.99,2512.49,2455.1304635763167,0.009137500301236168,-0.010119396409426051,0.021404102012605498,0,0,000001,0.9790444330794931,0.0,833993.0258425253,1024307.3425781557,
2020-08-26,2512.49,2475.11,2463.3325536632537,-0.0148776711549099,0.003340796022297532,0.02153770887722072,0,0,000001,0.9789163839082428,0.0,833993.0258425253,1023025.3280858506,
2020-08-27,2479.99,2489.74,2443.874324321747,0.00591084840673739,-0.00789914837628003,0.021071052776404513,0,0,000001,0.9793637742259856,0.0,833993.0258425253,1022083.8156949894,
2020-08-28,2457.24,2598.63,2445.174666862488,0.04373549045281844,0.0005320824102121868,0.02444266640522108,-1,0,000001,0.9761405228357087,0.0,833993.0258425253,1021910.6355196313,
2020-08-31,2626.26,2590.51,2524.5091889762875,-0.003124723411951691,0.0324453394634574,0.019377520229949607,0,0,000001,0.9809908303396975,0.0,833993.0258425253,1024386.468976663,
2020-09-01,2571.0,2600.26,2557.001766824722,0.0037637376423946822,0.012870849506240178,0.019407689711747465,1,1,000001,0.9809617978090441,25.950774822015568,767206.8643330559,1023884.0670827086,
2020-09-02,2579.13,2629.51,2521.288338513374,0.011248875112488843,-0.013966915774053845,0.019672416613174107,0,0,000001,0.9807071209413355,25.950774822015568,767206.8643330559,1024207.9954488584,
2020-09-03,2629.51,2561.25,2543.932564315796,-0.025959209130218208,0.008981212286006679,0.018599676161080055,1,1,000001,0.9817399547669415,25.950774822015568,767206.8643330559,1024692.250941198,
2020-09-04,2533.62,2571.0,2516.092340583801,0.0038067349926793614,-0.010943774266077066,0.0181788460575792,0,0,000001,0.9821457240759144,25.950774822015568,767206.8643330559,1022208.659169871,
2020-09-07,2558.0,2567.75,2482.8097823667526,-0.0012640995721509007,-0.013227876290631713,0.018221405746911182,0,0,000001,0.9821046722804408,25.950774822015568,767206.8643330559,1024284.3003239967,
2020-09-08,2577.51,2647.39,2492.0276176548,0.031015480479018587,0.0037126627071930596,0.020213052365606658,-1,0,000001,0.9801874203444685,0.0,915447.5813487534,1025070.3344337877,
2020-09-09,2619.76,2611.64,2544.6230928516384,-0.013503866071867043,0.02110549450745447,0.020063844355430807,0,0,000001,0.980330795502208,0.0,915447.5813487534,1025166.9508599725,
2020-09-10,2629.51,2632.77,2560.827714209556,0.008090701628095776,0.006368181363848979,0.020079879571929363,0,0,000001,0.9803153851241965,0.0,842138.5390343453,1025369.3846524417,
2020-09-11,2606.76,2579.13,2564.482536306381,-0.020373978737223464,0.0014272034297915237,0.016537297843796456,-1,0,000001,0.9837317352950312,0.0,842138.5390343453,1024023.1945294135,
2020-09-14,2579.13,2626.26,2545.519207587242,0.018273603889683798,-0.007394602400549788,0.017533064697223183,0,0,000001,0.9827690467214053,0.0,842138.5390343453,1022023.401047679,
2020-09-15,2610.01,2634.39,2545.113669481277,0.003095656941810576,-0.00015931449456596525,0.01752479288390453,0,0,000001,0.9827770359931621,0.0,842138.5390343453,1021168.5786088589,
2020-09-16,2629.51,2649.02,2553.300953168869,0.005553467785711419,0.0032168636653704397,0.017261267393942795,0,0,000001,0.9830316282087852,0.0,842138.5390343453,1021732.4564434194,
2020-09-17,2665.27,2670.15,2562.5131541633605,0.007976534718499684,0.0036079573710487978,0.014517655790152045,0,0,000001,0.9856900905496365,0.0,842138.5390343453,1022657.8451774421,
2020-09-18,2678.27,2751.41,2576.6568033504486,0.03043274722393874,0.005519444520356354,0.01670129649295887,-1,0,000001,0.9835730547894757,0.0,925648.1760733881,1022640.484441137,
2020-09-21,2740.03,2717.28,2646.011681275368,-0.01240454894036136,0.02691661451953431,0.017653019683362872,0,0,000001,0.9826532036539768,0.0,925648.1760733881,1024291.4105487538,
2020-09-22,2686.4,2670.15,2646.656742372513,-0.01734455043278571,0.00024378618647435957,0.01657357107476001,0,0,000001,0.9836966339216965,0.0,851522.2701334312,1023518.436679287,
2020-09-23,2673.4,2679.9,2634.494005975723,0.00365148025391826,-0.0045955095732915785,0.015776521526907835,0,0,000001,0.9844685113383083,0.0,851522.2701334312,1022032.955213595,
2020-09-24,2673.4,2597.01,2644.9158766937253,-0.03093025859173848,0.003955928802404696,0.018824857282948183,-1,0,000001,0.9815229701666769,0.0,923253.9236018016,1019903.013103565,
2020-09-25,2610.01,2608.39,2616.058073339462,0.004381962333606548,-0.010910669639269122,0.017612982164990777,0,0,000001,0.982691865695818,0.0,923253.9236018016,1019630.0559774118,
2020-09-28,2608.39,2627.89,2591.474733343124,0.007475875923462327,-0.009397092613069091,0.016765226897850243,0,0,000001,0.9835112113845583,0.0,849319.7493997694,1020331.621560442,
2020-09-29,2640.89,2545.0,2578.359932365417,-0.031542416158971576,-0.005060748155853445,0.019459641115774532,-1,0,000001,0.9809118082453205,0.0,849319.7493997694,1022568.8810523679,
2020-09-30,2545.0,2605.14,2571.071252985,0.02363064833005879,-0.002826866524306637,0.02113814679886116,0,0,000001,0.9792994249944275,0.0,781306.2238678358,1021474.0702014583,
2020-10-09,2626.26,2606.76,2571.6294411373137,0.000621847578249346,0.00021710333841040708,0.020899657972019862,0,0,000001,0.979528195735185,0.0,924598.957609293,1022264.7698687081,
2020-10-12,2613.26,2723.7800000000007,2577.741077284813,0.04489097577068879,0.0023765617432021102,0.023718253142915213,-1,0,000001,0.9768312686912656,0.0,924598.957609293,1022310.7621090095,
2020-10-13,2723.78,2749.78,2632.1333680057523,0.009545558011292865,0.021100758024243493,0.023535533217644598,0,0,000001,0.9770056510459809,0.0,850557.0730839409,1022851.1224930675,
2020-10-14,2746.53,2744.91,2648.499680485725,-0.0017710507749711946,0.006217888758567325,0.022653302024804915,0,0,000001,0.9778485025375144,0.0,850557.0730839409,1022572.2429781057,
2020-10-15,2772.54,2831.05,2645.377757735252,0.03138172107646531,-0.0011787514166889945,0.024374398083971866,-1,0,000001,0.9762055766626316,0.0,887166.1970198097,1021895.0466984784,
2020-10-16,2831.05,2918.81,2719.1360326194763,0.030999099274120923,0.027881944145236037,0.021739014976372834,-1,0,000001,0.9787235148528849,0.0,924712.9599104561,1023432.698267359,
2020-10-19,2951.32,2980.57,2794.0789504814147,0.021159308074180982,0.027561297766240278,0.021736471938756257,0,0,000001,0.978725950833965,0.0,924712.9599104561,1024342.4055022377,
2020-10-20,2980.57,2990.33,2867.13673854351,0.003274541446770085,0.026147359955418503,0.021908755250065515,1,1,000001,0.9785609476995779,24.819761586822818,850661.9460808268,1023190.2328684259,
2020-10-21,3006.5800000000004,3050.46,2864.887869234085,0.02010814859898402,-0.0007843606756500199,0.015264474057518159,0,0,000001,0.9849650268993325,24.819761586822818,850661.9460808268,1023871.8495829515,
2020-10-22,3055.34,2993.58,2885.4543510150907,-0.01864636808874731,0.00717880863745779,0.019038062713224026,0,0,000001,0.9813176137282502,24.819761586822818,850661.9460808268,1024802.861890067,
