date,open,true_price,predicted_price,cummax,drawdown,signal,position,cash,total,returns
2020-03-11,4692.94,4634.03,4669.616998999715,4634.03,0.0,1,0.0,1000000.0,1000000.0,
2020-03-12,4585.59,4577.74,4635.448869262935,4634.03,0.012147094429686464,1,218.07444625446234,999000.0,1999000.0,0.9990000000000001
2020-03-13,4387.92,4512.28,4597.419767918587,4634.03,0.02627302801233484,1,218.07444625446234,1000000.0,1956893.2242088804,-0.0210639198554875
2020-03-16,4513.59,4393.15,4579.188872600198,4634.03,0.05198067340953773,1,218.07444625446234,1000000.0,1984298.6398696788,0.01400455340218043
2020-03-17,4394.46,4336.86,4498.49244251132,4634.03,0.06412776783922419,1,218.07444625446234,1000000.0,1958319.4310873845,-0.013092388544901912
2020-03-18,4243.92,4099.92,4405.229310514927,4634.03,0.11525820937715114,1,218.07444625446234,1000000.0,1925490.5039482377,-0.016763826482035116
2020-03-19,4034.46,3959.84,4316.097967919111,4634.03,0.14548675774649703,1,218.07444625446234,1000000.0,1879812.6304357783,-0.023722720739882353
2020-03-20,3995.19,4034.46,4207.858117457628,4634.03,0.12938414295979953,1,218.07444625446234,1000000.0,1871248.8469313653,-0.0045556580298259375
2020-03-23,3908.79,3870.82,4075.553880785108,4634.03,0.16469681896750768,1,218.07444625446234,1000000.0,1852407.2147749797,-0.010069014704956913
2020-03-24,3940.21,3916.64,3977.699936318994,4634.03,0.15480909704943643,1,218.07444625446234,1000000.0,1859259.113876295,0.0036989162246097163
2020-03-25,3975.5500000000006,4126.1,3899.462683053017,4634.03,0.10960869912365682,1,218.07444625446234,1000000.0,1866965.8648069277,0.004145065565694717
2020-03-26,4089.44,4086.82,3969.6123454499248,4634.03,0.11808512245281097,1,218.07444625446234,1000000.0,1891802.3634908483,0.013303134862880261
2020-03-27,4154.9,4135.26,3989.9510235053294,4634.03,0.10763201791960768,1,218.07444625446234,1000000.0,1906077.5167426656,0.007545795230679442
2020-03-30,4073.73,4065.88,4012.1089222669607,4634.03,0.1226038674760413,1,218.07444625446234,1000000.0,1888376.4139401908,-0.009286664706441017
2020-03-31,4106.46,4014.82,4014.866842240692,4634.03,0.13362235462437655,1,218.07444625446234,1000000.0,1895513.9905660995,0.0037797425201979706
2020-04-01,4119.55,4143.12,4001.90947621286,4634.03,0.10593587007421183,1,218.07444625446234,1000000.0,1898368.5850675704,0.0015059738496672193
2020-04-02,4126.1,4175.84,4059.5776672214274,4634.03,0.09887506123180032,1,218.07444625446234,1000000.0,1899796.972690537,0.0007524290246911924
