日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2010-01-04,600436,42.13,43.14,43.37,42.13,15602,62970411.0,2.96,2.86,1.2,2.45,1.2399999999999949
2010-01-05,600436,43.14,42.89,43.23,42.44,12614,50662881.0,1.83,-0.58,-0.25,1.98,0.7899999999999991
2010-01-06,600436,42.88,42.87,43.17,42.63,6002,24185043.0,1.26,-0.05,-0.02,0.94,0.5399999999999991
2010-01-07,600436,42.87,41.61,43.12,41.52,12203,48593369.0,3.73,-2.94,-1.26,1.92,1.5999999999999943
2010-01-08,600436,41.44,41.78,42.03,41.38,3872,15117920.0,1.56,0.41,0.17,0.61,0.6499999999999986
2010-01-12,600436,41.63,42.57,42.93,41.01,7501,29922615.0,4.6,1.89,0.79,1.18,1.9200000000000017
2010-01-13,600436,42.0,41.96,42.57,41.74,7258,28643424.0,1.95,-1.43,-0.61,1.14,0.8299999999999983
2010-01-14,600436,41.89,42.82,42.93,41.76,14728,58269528.0,2.79,2.05,0.86,2.31,1.1700000000000017
2010-01-15,600436,43.01,42.69,43.08,42.5,11008,44201644.0,1.35,-0.3,-0.13,1.73,0.5799999999999983
2010-01-18,600436,42.73,44.29,45.83,42.13,25370,104524697.0,8.67,3.75,1.6,3.99,3.6999999999999957
2010-01-19,600436,44.52,43.69,44.63,43.44,13226,54401504.0,2.69,-1.35,-0.6,2.08,1.1900000000000048
2010-01-20,600436,43.86,42.48,44.88,42.13,13680,56226593.0,6.29,-2.77,-1.21,2.15,2.75
2010-01-21,600436,42.63,42.73,43.08,41.83,9197,36716324.0,2.94,0.59,0.25,1.45,1.25
2010-01-22,600436,42.33,41.67,42.33,40.43,14150,54863025.0,4.45,-2.48,-1.06,2.22,1.8999999999999986
2010-01-25,600436,41.18,41.26,41.68,40.85,4326,16740416.0,1.99,-0.98,-0.41,0.68,0.8299999999999983
2010-01-26,600436,41.6,40.83,41.61,40.44,5429,20808280.0,2.84,-1.04,-0.43,0.85,1.1700000000000017
2010-01-27,600436,40.7,40.2,41.03,40.15,3333,12641467.0,2.16,-1.54,-0.63,0.52,0.8800000000000026
2010-01-28,600436,40.08,40.83,41.43,40.04,4000,15254694.0,3.46,1.57,0.63,0.63,1.3900000000000006
2010-01-29,600436,40.63,41.21,41.63,40.63,5274,20380482.0,2.45,0.93,0.38,0.83,1.0
2010-02-01,600436,41.23,40.83,41.23,40.46,4549,17325317.0,1.87,-0.92,-0.38,0.71,0.769999999999996
2010-02-02,600436,40.88,40.4,41.43,40.23,4160,15944978.0,2.94,-1.05,-0.43,0.65,1.2000000000000028
2010-02-03,600436,40.13,39.73,40.58,38.13,6767,24802366.0,6.06,-1.66,-0.67,1.06,2.4499999999999957
2010-02-04,600436,39.29,39.54,39.83,39.23,6604,24384815.0,1.51,-0.48,-0.19,1.04,0.6000000000000014
2010-02-05,600436,38.72,39.58,39.73,38.63,4613,16933126.0,2.78,0.1,0.04,0.73,1.0999999999999943
2010-02-08,600436,39.63,39.42,39.88,39.01,4124,15166311.0,2.2,-0.4,-0.16,0.65,0.8700000000000045
2010-02-09,600436,39.13,38.84,39.53,38.63,2907,10562024.0,2.28,-1.47,-0.58,0.46,0.8999999999999986
2010-02-10,600436,39.2,39.58,39.61,38.83,2984,10885290.0,2.01,1.91,0.74,0.47,0.7800000000000011
2010-02-11,600436,39.76,39.38,39.76,39.23,2942,10827844.0,1.34,-0.51,-0.2,0.46,0.5300000000000011
2010-02-12,600436,39.68,39.61,39.68,39.23,4645,17155295.0,1.14,0.58,0.23,0.73,0.45000000000000284
2010-02-22,600436,39.61,40.1,40.41,39.51,7801,29140206.0,2.27,1.24,0.49,1.23,0.8999999999999986
2010-02-23,600436,40.18,40.1,40.18,39.3,4367,16225699.0,2.19,0.0,0.0,0.69,0.8800000000000026
2010-02-24,600436,39.99,40.83,41.29,39.63,17392,66514630.0,4.14,1.82,0.73,2.73,1.6599999999999966
2010-02-25,600436,41.13,41.43,41.73,40.48,19798,76262888.0,3.06,1.47,0.6,3.11,1.25
2010-02-26,600436,41.13,41.88,42.1,40.98,14446,56345936.0,2.7,1.09,0.45,2.27,1.1200000000000045
2010-03-01,600436,41.84,41.9,42.13,41.54,8744,34298349.0,1.41,0.05,0.02,1.37,0.5900000000000034
2010-03-02,600436,42.33,41.31,42.33,41.08,11037,42776168.0,2.98,-1.41,-0.59,1.73,1.25
2010-03-03,600436,41.33,41.87,42.18,41.13,8824,34618815.0,2.54,1.36,0.56,1.39,1.0499999999999972
2010-03-04,600436,41.69,40.89,42.23,40.63,8973,34901334.0,3.82,-2.34,-0.98,1.41,1.5999999999999943
2010-03-05,600436,40.82,40.29,41.28,39.63,5808,21971451.0,4.04,-1.47,-0.6,0.91,1.6499999999999986
2010-03-08,600436,40.29,40.27,40.73,39.85,3751,14123835.0,2.18,-0.05,-0.02,0.59,0.8799999999999955
2010-03-09,600436,40.28,40.37,40.42,39.94,2986,11226252.0,1.19,0.25,0.1,0.47,0.480000000000004
2010-03-10,600436,40.53,39.48,40.53,39.23,5899,21957950.0,3.22,-2.2,-0.89,0.93,1.3000000000000043
2010-03-11,600436,39.51,39.67,39.92,38.93,4563,16739252.0,2.51,0.48,0.19,0.72,0.990000000000002
2010-03-12,600436,39.73,39.03,39.73,39.01,5203,19081659.0,1.81,-1.61,-0.64,0.82,0.7199999999999989
2010-03-15,600436,38.73,38.03,39.18,37.9,6640,23761999.0,3.28,-2.56,-1.0,1.04,1.2800000000000011
2010-03-16,600436,38.28,37.84,38.51,37.25,6026,21212851.0,3.31,-0.5,-0.19,0.95,1.259999999999998
2010-03-17,600436,37.87,38.72,38.73,37.63,5525,19687392.0,2.91,2.33,0.88,0.87,1.0999999999999943
2010-03-18,600436,38.78,38.41,38.78,38.35,5285,18974066.0,1.11,-0.8,-0.31,0.83,0.4299999999999997
2010-03-19,600436,38.41,38.36,38.49,37.87,5093,18115108.0,1.61,-0.13,-0.05,0.8,0.6200000000000045
2010-03-22,600436,38.36,39.22,39.28,38.16,6974,25150889.0,2.92,2.24,0.86,1.1,1.1200000000000045
2010-03-23,600436,39.33,38.89,39.33,38.53,4556,16495666.0,2.04,-0.84,-0.33,0.72,0.7999999999999972
2010-03-24,600436,38.89,39.43,39.63,38.76,7267,26611874.0,2.24,1.39,0.54,1.14,0.8700000000000045
2010-03-26,600436,39.14,40.71,41.29,39.13,15761,59578759.0,5.48,3.25,1.28,2.48,2.1599999999999966
2010-03-29,600436,40.01,39.85,40.03,39.16,15144,56168760.0,2.14,-2.11,-0.86,2.38,0.8700000000000045
2010-03-30,600436,40.11,39.65,40.11,39.33,9288,34371216.0,1.96,-0.5,-0.2,1.46,0.7800000000000011
2010-03-31,600436,39.43,39.21,39.88,39.19,7808,28728588.0,1.74,-1.11,-0.44,1.23,0.6900000000000048
2010-04-01,600436,39.23,39.64,39.84,39.21,8577,31598434.0,1.61,1.1,0.43,1.35,0.6300000000000026
2010-04-02,600436,39.64,39.52,39.71,39.35,6772,24977339.0,0.91,-0.3,-0.12,1.06,0.35999999999999943
2010-04-06,600436,39.63,39.59,39.91,39.46,5766,21341676.0,1.14,0.18,0.07,0.91,0.44999999999999574
2010-04-07,600436,39.59,39.93,40.13,39.35,6358,23663153.0,1.97,0.86,0.34,1.0,0.7800000000000011
2010-04-08,600436,40.01,41.31,41.5,40.01,21063,80623896.0,3.73,3.46,1.38,3.31,1.490000000000002
2010-04-09,600436,41.53,41.75,42.21,41.43,18995,74545264.0,1.89,1.07,0.44,2.99,0.7800000000000011
