日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2017-02-06,603677,30.43,30.43,30.43,30.43,80,243440.0,0.0,44.01,9.3,0.04,0.0
2017-02-07,603677,33.47,33.47,33.47,33.47,29,97063.0,0.0,9.99,3.04,0.01,0.0
2017-02-08,603677,36.82,36.82,36.82,36.82,65,239330.0,0.0,10.01,3.35,0.03,0.0
2017-02-09,603677,40.5,40.5,40.5,40.5,93,376650.0,0.0,9.99,3.68,0.05,0.0
2017-02-10,603677,44.55,44.55,44.55,44.55,464,2067120.0,0.0,10.0,4.05,0.23,0.0
2017-02-13,603677,49.01,49.01,49.01,49.01,415,2033915.0,0.0,10.01,4.46,0.21,0.0
2017-02-14,603677,53.91,53.91,53.91,53.91,650,3501832.0,0.0,10.0,4.9,0.32,0.0
2017-02-15,603677,59.3,59.3,59.3,59.3,1244,7376920.0,0.0,10.0,5.39,0.62,0.0
2017-02-16,603677,65.23,65.23,65.23,65.23,7876,51376257.0,0.0,10.0,5.93,3.94,0.0
2017-02-17,603677,71.74,65.42,71.75,65.01,122541,846134944.0,10.33,0.29,0.19,61.27,6.739999999999995
2017-02-20,603677,62.0,58.88,62.0,58.88,71132,421228752.0,4.77,-10.0,-6.54,35.57,3.1199999999999974
2017-02-21,603677,57.02,58.73,59.5,57.02,44886,262928877.0,4.21,-0.25,-0.15,22.44,2.479999999999997
2017-02-22,603677,58.0,61.42,62.35,57.3,55546,328593040.0,8.6,4.58,2.69,27.77,5.050000000000004
2017-02-23,603677,60.84,61.83,63.99,60.09,66937,417177712.0,6.35,0.67,0.41,33.47,3.8999999999999986
2017-02-24,603677,61.68,66.02,67.7,59.88,65169,419985392.0,12.65,6.78,4.19,32.58,7.82
2017-02-27,603677,65.0,66.75,68.55,64.4,48119,319050416.0,6.29,1.11,0.73,24.06,4.1499999999999915
2017-02-28,603677,68.5,68.86,69.61,65.18,50096,340812144.0,6.64,3.16,2.11,25.05,4.429999999999993
2017-03-01,603677,67.7,67.91,69.7,65.9,49686,338187552.0,5.52,-1.38,-0.95,24.84,3.799999999999997
2017-03-02,603677,66.88,67.94,69.33,66.3,37680,256208117.0,4.46,0.04,0.03,18.84,3.030000000000001
2017-03-03,603677,68.63,67.46,68.64,66.68,25867,174197356.0,2.88,-0.71,-0.48,12.93,1.9599999999999937
2017-03-06,603677,67.4,67.44,67.95,66.69,21240,143133513.0,1.87,-0.03,-0.02,10.62,1.2600000000000051
2017-03-07,603677,67.26,67.36,68.48,66.55,25805,173893421.0,2.86,-0.12,-0.08,12.9,1.9300000000000068
2017-03-08,603677,67.29,68.05,69.98,67.2,39921,273108656.0,4.13,1.02,0.69,19.96,2.780000000000001
2017-03-09,603677,67.5,63.91,67.5,63.03,31179,202839311.0,6.57,-6.08,-4.14,15.59,4.469999999999999
2017-03-10,603677,63.91,63.96,64.95,62.86,19516,124869825.0,3.27,0.08,0.05,9.76,2.0900000000000034
2017-03-13,603677,63.6,64.57,64.86,62.05,18790,119528595.0,4.39,0.95,0.61,9.39,2.8100000000000023
2017-03-14,603677,64.75,64.61,65.84,64.5,19387,126125463.0,2.08,0.06,0.04,9.69,1.3400000000000034
2017-03-15,603677,64.31,64.9,65.38,64.24,13179,85367424.0,1.76,0.45,0.29,6.59,1.1400000000000006
2017-03-16,603677,65.25,67.08,67.98,65.19,29215,195286335.0,4.3,3.36,2.18,14.61,2.7900000000000063
2017-03-17,603677,67.15,67.48,71.2,66.65,43021,296427296.0,6.78,0.6,0.4,21.51,4.549999999999997
2017-03-20,603677,66.01,68.84,70.49,65.9,30709,210085677.0,6.8,2.02,1.36,15.35,4.589999999999989
2017-03-21,603677,69.6,69.66,70.9,68.35,30947,214792921.0,3.7,1.19,0.82,15.47,2.5500000000000114
2017-03-22,603677,69.7,70.77,70.8,68.45,35466,247376056.0,3.37,1.59,1.11,17.73,2.3499999999999943
2017-03-23,603677,71.3,68.35,71.61,66.85,34924,241949185.0,6.73,-3.42,-2.42,17.46,4.760000000000005
2017-03-24,603677,68.0,69.53,69.88,67.98,23454,161799003.0,2.78,1.73,1.18,11.73,1.8999999999999915
2017-03-27,603677,69.86,69.1,69.98,68.0,18996,130940951.0,2.85,-0.62,-0.43,9.5,1.980000000000004
2017-03-28,603677,69.15,66.98,69.67,66.92,19976,136048686.0,3.98,-3.07,-2.12,9.99,2.75
2017-03-29,603677,66.68,62.91,66.69,60.3,30120,191699714.0,9.54,-6.08,-4.07,15.06,6.390000000000001
2017-03-30,603677,62.0,60.9,62.0,59.38,21271,128999500.0,4.16,-3.2,-2.01,10.64,2.6199999999999974
2017-03-31,603677,60.8,61.39,62.2,59.81,18441,112439589.0,3.92,0.8,0.49,9.22,2.3900000000000006
2017-04-05,603677,60.93,61.8,62.0,60.21,9973,61168570.0,2.92,0.67,0.41,4.99,1.7899999999999991
