date,open,true_price,predicted_price,cummax,drawdown,signal,position,cash,total,returns
2020-03-11,2504.69,2491.69,2442.334982910156,2491.69,0.0,1,0.0,1000000.0,1000000.0,
2020-03-12,2485.19,2490.07,2432.624212450981,2491.69,0.0006501611356147397,1,402.38372116417656,999000.0,1999000.0,0.9990000000000001
2020-03-13,2363.29,2464.06,2425.235557117462,2491.69,0.011088859368541074,1,402.38372116417656,1000000.0,1950949.424390087,-0.024037306458185692
2020-03-16,2452.68,2338.92,2409.584013738632,2491.69,0.0613118004246114,1,402.38372116417656,1000000.0,1986918.5052249525,0.018436705936705877
2020-03-17,2338.92,2283.6599999999994,2373.587429418564,2491.69,0.08348951916169373,1,402.38372116417656,1000000.0,1941143.333105316,-0.023038273587599467
2020-03-18,2283.66,2169.89,2321.9259366512297,2491.69,0.12914929224743052,1,402.38372116417656,1000000.0,1918907.6086737835,-0.01145496267705337
2020-03-19,2165.01,2091.87,2256.990572385788,2491.69,0.16046137360586596,1,402.38372116417656,1000000.0,1871164.780157654,-0.02488021221049097
2020-03-20,2119.5,2139.01,2189.696404571533,2491.69,0.14154248722754428,1,402.38372116417656,1000000.0,1852852.2970074723,-0.009786675841899406
2020-03-23,2054.49,2078.87,2144.1508719444278,2491.69,0.16567871605215742,1,402.38372116417656,1000000.0,1826693.331294589,-0.014118214255465666
2020-03-24,2119.5,2153.63,2108.223995628357,2491.69,0.13567498364563807,1,402.38372116417656,1000000.0,1852852.2970074723,0.014320392626793188
2020-03-25,2197.52,2195.8899999999994,2120.9340446805954,2491.69,0.11871460735484776,1,402.38372116417656,1000000.0,1884246.2749327011,0.016943594465642642
2020-03-26,2181.2600000000007,2226.77,2135.6314269971845,2491.69,0.10632141237473364,1,402.38372116417656,1000000.0,1877703.515626572,-0.0034723482769590808
2020-03-27,2257.65,2241.4,2178.487829236984,2491.69,0.10044989545248403,1,402.38372116417656,1000000.0,1908441.6080863033,0.016370045752124085
2020-03-30,2192.64,2207.27,2188.034550032616,2491.69,0.11414742604417084,1,402.38372116417656,1000000.0,1882282.64237342,-0.013706977254134722
