日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2010-01-04,600887,315.42,315.54,320.21,312.43,54377,144962056.0,2.48,0.5,1.56,0.75,7.779999999999973
2010-01-05,600887,315.54,330.28,331.48,315.54,92852,255597976.0,5.05,4.67,14.74,1.28,15.939999999999998
2010-01-06,600887,329.68,325.25,333.15,325.01,55465,153676637.0,2.46,-1.52,-5.03,0.76,8.139999999999986
2010-01-07,600887,325.73,314.34,327.4,310.39,96395,257287682.0,5.23,-3.35,-10.91,1.32,17.00999999999999
2010-01-08,600887,308.83,316.5,317.22,307.15,84537,220934653.0,3.2,0.69,2.16,1.16,10.07000000000005
2010-01-11,600887,319.97,332.44,332.44,314.58,214955,591410267.0,5.64,5.04,15.94,2.95,17.860000000000014
2010-01-12,600887,331.72,344.54,349.21,329.32,215483,622782042.0,5.98,3.64,12.1,2.96,19.889999999999986
2010-01-13,600887,337.71,355.08,360.11,337.47,147694,440685074.0,6.57,3.06,10.54,2.03,22.639999999999986
2010-01-14,600887,353.52,366.58,372.93,352.21,135118,415191517.0,5.84,3.24,11.5,1.86,20.720000000000027
2010-01-15,600887,368.14,360.35,374.01,358.56,56288,173236686.0,4.21,-1.7,-6.23,0.77,15.449999999999989
2010-01-18,600887,362.15,378.57,378.57,361.07,78504,248060919.0,4.86,5.06,18.22,1.08,17.5
2010-01-19,600887,380.72,378.45,386.12,372.93,55785,177476933.0,3.48,-0.03,-0.12,0.77,13.189999999999998
2010-01-20,600887,377.73,367.42,377.73,361.07,78898,245229436.0,4.4,-2.91,-11.03,1.08,16.660000000000025
2010-01-21,600887,366.94,367.3,376.29,363.35,52613,164264389.0,3.52,-0.03,-0.12,0.72,12.939999999999998
2010-01-22,600887,361.55,361.31,368.14,348.73,70382,210914248.0,5.28,-1.63,-5.99,0.97,19.409999999999968
2010-01-25,600887,357.48,356.52,365.63,356.16,33966,103558409.0,2.62,-1.33,-4.79,0.47,9.46999999999997
2010-01-26,600887,357.96,342.14,360.95,341.54,53816,157606536.0,5.44,-4.03,-14.38,0.74,19.409999999999968
2010-01-27,600887,342.98,342.86,355.56,337.47,42116,123322310.0,5.29,0.21,0.72,0.58,18.089999999999975
2010-01-28,600887,343.58,352.45,352.69,329.8,39895,115809862.0,6.68,2.8,9.59,0.55,22.889999999999986
2010-01-29,600887,347.77,358.8,365.03,344.18,53571,161537565.0,5.92,1.8,6.35,0.74,20.849999999999966
2010-02-01,600887,361.31,362.03,362.27,352.57,27697,83331365.0,2.7,0.9,3.23,0.38,9.699999999999989
2010-02-02,600887,359.75,354.48,370.54,352.92,36843,112701155.0,4.87,-2.09,-7.55,0.51,17.620000000000005
2010-02-03,600887,356.52,340.94,356.52,336.63,65771,189445347.0,5.61,-3.82,-13.54,0.9,19.889999999999986
2010-02-04,600887,342.14,347.89,350.17,337.11,47405,137894797.0,3.83,2.04,6.95,0.65,13.060000000000002
2010-02-05,600887,343.94,342.38,348.97,335.79,29404,85091529.0,3.79,-1.58,-5.51,0.4,13.180000000000007
2010-02-08,600887,343.58,344.42,347.17,334.83,21512,62044936.0,3.6,0.6,2.04,0.3,12.340000000000032
2010-02-09,600887,344.42,344.78,351.61,342.62,20969,61356829.0,2.61,0.1,0.36,0.29,8.990000000000009
2010-02-10,600887,349.57,349.57,350.05,342.74,15569,45432600.0,2.12,1.39,4.79,0.21,7.310000000000002
2010-02-11,600887,349.93,346.81,352.33,346.57,27001,79467369.0,1.65,-0.79,-2.76,0.37,5.759999999999991
2010-02-12,600887,346.81,352.92,354.72,344.42,37806,110652877.0,2.97,1.76,6.11,0.52,10.300000000000011
2010-02-22,600887,352.57,343.58,352.57,343.22,29301,85891273.0,2.65,-2.65,-9.34,0.4,9.349999999999966
2010-02-23,600887,342.74,345.62,347.53,338.67,27844,80159791.0,2.58,0.59,2.04,0.38,8.859999999999957
2010-02-24,600887,341.9,363.11,363.11,341.9,55870,168658760.0,6.14,5.06,17.49,0.77,21.210000000000036
