日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2017-09-29,601086,3.79,4.55,4.55,3.79,493,221954.0,24.05,43.99,1.39,0.03,0.7599999999999998
2017-10-09,601086,5.01,5.01,5.01,5.01,349,174839.0,0.0,10.11,0.46,0.02,0.0
2017-10-10,601086,5.51,5.51,5.51,5.51,196,107996.0,0.0,9.98,0.5,0.01,0.0
2017-10-11,601086,6.06,6.06,6.06,6.06,217,131502.0,0.0,9.98,0.55,0.01,0.0
2017-10-12,601086,6.67,6.67,6.67,6.67,682,455174.0,0.0,10.07,0.61,0.04,0.0
2017-10-13,601086,7.34,7.34,7.34,7.34,1077,790511.0,0.0,10.04,0.67,0.07,0.0
2017-10-16,601086,8.07,8.07,8.07,8.07,1992,1607197.0,0.0,9.95,0.73,0.12,0.0
2017-10-17,601086,8.88,8.88,8.88,8.88,3290,2921502.0,0.0,10.04,0.81,0.21,0.0
2017-10-18,601086,9.77,9.77,9.77,9.77,3692,3607367.0,0.0,10.02,0.89,0.23,0.0
2017-10-19,601086,10.75,10.75,10.75,10.75,11143,11978983.0,0.0,10.03,0.98,0.7,0.0
2017-10-20,601086,11.83,11.83,11.83,11.83,23411,27694645.0,0.0,10.05,1.08,1.46,0.0
2017-10-23,601086,12.5,13.01,13.01,12.5,447212,574938432.0,4.31,9.97,1.18,27.95,0.5099999999999998
2017-10-24,601086,13.2,12.0,13.45,11.84,930671,1159765440.0,12.38,-7.76,-1.01,58.17,1.6099999999999994
2017-10-25,601086,11.68,13.2,13.2,11.52,581052,738032960.0,14.0,10.0,1.2,36.32,1.6799999999999997
2017-10-26,601086,13.2,11.94,13.2,11.88,813404,1010816976.0,10.0,-9.55,-1.26,50.84,1.3199999999999985
2017-10-27,601086,11.5,11.13,11.73,11.0,539101,610262672.0,6.11,-6.78,-0.81,33.69,0.7300000000000004
2017-10-30,601086,10.73,10.79,10.99,10.1,442178,465212304.0,8.0,-3.05,-0.34,27.64,0.8900000000000006
2017-10-31,601086,10.55,10.84,10.97,10.55,315500,339563312.0,3.89,0.46,0.05,19.72,0.41999999999999993
2017-11-01,601086,10.85,10.63,11.05,10.6,287622,311143344.0,4.15,-1.94,-0.21,17.98,0.45000000000000107
2017-11-02,601086,10.61,11.16,11.58,10.41,441879,484425600.0,11.01,4.99,0.53,27.62,1.17
2017-11-03,601086,10.92,10.73,11.04,10.67,258582,280031024.0,3.32,-3.85,-0.43,16.16,0.3699999999999992
2017-11-06,601086,10.96,10.71,11.07,10.58,202639,219843842.0,4.57,-0.19,-0.02,12.66,0.4900000000000002
2017-11-07,601086,10.57,10.79,10.99,10.32,289425,305984320.0,6.26,0.75,0.08,18.09,0.6699999999999999
2017-11-08,601086,10.74,11.32,11.75,10.71,529071,595035872.0,9.64,4.91,0.53,33.07,1.0399999999999991
2017-11-09,601086,11.07,11.06,11.18,10.88,333580,367708128.0,2.65,-2.3,-0.26,20.85,0.29999999999999893
2017-11-10,601086,10.8,10.62,10.93,10.55,302124,324749136.0,3.44,-3.98,-0.44,18.88,0.379999999999999
2017-11-13,601086,10.62,10.32,10.64,10.23,265361,275445584.0,3.86,-2.82,-0.3,16.59,0.41000000000000014
2017-11-14,601086,10.28,9.94,10.28,9.88,251205,252342776.0,3.88,-3.68,-0.38,15.7,0.3999999999999986
2017-11-15,601086,9.93,9.99,10.09,9.77,138602,137360732.0,3.22,0.5,0.05,8.66,0.3200000000000003
2017-11-16,601086,9.78,9.46,9.95,9.4,164154,159791608.0,5.51,-5.31,-0.53,10.26,0.5499999999999989
2017-11-17,601086,9.45,8.66,9.58,8.58,219373,197838704.0,10.57,-8.46,-0.8,13.71,1.0
2017-11-20,601086,8.55,8.69,8.74,8.43,103083,88540720.0,3.58,0.35,0.03,6.44,0.3100000000000005
2017-11-21,601086,8.7,8.53,8.7,8.35,141631,120534957.0,4.03,-1.84,-0.16,8.85,0.34999999999999964
2017-11-22,601086,8.47,8.29,8.55,8.22,128501,107963095.0,3.87,-2.81,-0.24,8.03,0.33000000000000007
2017-11-23,601086,8.29,7.86,8.35,7.82,151937,123249918.0,6.39,-5.19,-0.43,9.5,0.5299999999999994
2017-11-24,601086,7.83,7.79,8.04,7.69,140900,110569521.0,4.45,-0.89,-0.07,8.81,0.34999999999999876
2017-11-27,601086,7.79,7.76,7.93,7.62,96301,75010369.0,3.98,-0.39,-0.03,6.02,0.3099999999999996
2017-11-28,601086,7.75,8.13,8.29,7.7,165669,133160825.0,7.6,4.77,0.37,10.35,0.589999999999999
2017-11-29,601086,8.08,8.0,8.13,7.81,130444,103642181.0,3.94,-1.6,-0.13,8.15,0.3200000000000012
2017-11-30,601086,7.95,8.0,8.07,7.91,84597,67625162.0,2.0,0.0,0.0,5.29,0.16000000000000014
2017-12-01,601086,8.0,7.98,8.03,7.93,59497,47433633.0,1.25,-0.25,-0.02,3.72,0.09999999999999964
2017-12-04,601086,7.94,7.45,7.94,7.41,131347,100674919.0,6.64,-6.64,-0.53,8.21,0.5300000000000002
2017-12-05,601086,7.42,7.1,7.53,7.02,104334,75877104.0,6.85,-4.7,-0.35,6.52,0.5100000000000007
2017-12-06,601086,7.13,7.21,7.23,7.02,79451,56722168.0,2.96,1.55,0.11,4.97,0.21000000000000085
2017-12-07,601086,7.17,7.13,7.24,7.12,58919,42204889.0,1.66,-1.11,-0.08,3.68,0.1200000000000001
2017-12-08,601086,7.14,7.84,7.84,7.13,207942,158172074.0,9.96,9.96,0.71,13.0,0.71
2017-12-11,601086,7.95,8.39,8.55,7.85,394441,325340240.0,8.93,7.02,0.55,24.65,0.7000000000000011
2017-12-12,601086,8.14,7.9,8.17,7.86,249067,199216092.0,3.69,-5.84,-0.49,15.57,0.3099999999999996
2017-12-13,601086,7.81,7.93,7.99,7.8,129722,102538450.0,2.41,0.38,0.03,8.11,0.1900000000000004
2017-12-14,601086,7.9,8.25,8.27,7.72,281505,227517731.0,6.94,4.04,0.32,17.59,0.5499999999999998
2017-12-15,601086,8.24,8.24,8.5,8.01,290136,240558640.0,5.94,-0.12,-0.01,18.13,0.4900000000000002
2017-12-18,601086,8.32,7.99,8.67,7.91,263999,218257300.0,9.22,-3.03,-0.25,16.5,0.7599999999999998
2017-12-19,601086,7.92,7.96,7.98,7.78,145830,114882449.0,2.5,-0.38,-0.03,9.11,0.20000000000000018
2017-12-20,601086,7.91,8.02,8.15,7.85,170086,136361829.0,3.77,0.75,0.06,10.63,0.3000000000000007
2017-12-21,601086,7.9,7.73,7.94,7.56,159642,123580820.0,4.74,-3.62,-0.29,9.98,0.3800000000000008
2017-12-22,601086,7.64,7.58,7.78,7.54,106809,81649236.0,3.1,-1.94,-0.15,6.68,0.2400000000000002
2017-12-25,601086,7.54,7.73,7.8,7.51,124446,95528772.0,3.83,1.98,0.15,7.78,0.29000000000000004
2017-12-26,601086,7.75,8.5,8.5,7.63,248107,206323330.0,11.25,9.96,0.77,15.51,0.8700000000000001
2017-12-27,601086,8.88,8.43,9.18,8.22,538473,475291408.0,11.29,-0.82,-0.07,33.65,0.9599999999999991
2017-12-28,601086,8.2,8.58,8.85,8.2,328987,280734544.0,7.71,1.78,0.15,20.56,0.6500000000000004
2017-12-29,601086,8.46,8.18,8.51,8.06,238138,196849225.0,5.24,-4.66,-0.4,14.88,0.4499999999999993
2018-01-02,601086,8.22,8.31,8.38,8.1,142001,117255552.0,3.42,1.59,0.13,8.88,0.28000000000000114
2018-01-03,601086,8.37,8.31,8.58,8.26,177384,148580549.0,3.85,0.0,0.0,11.09,0.3200000000000003
2018-01-04,601086,8.17,8.36,8.5,8.1,214310,178097548.0,4.81,0.6,0.05,13.39,0.40000000000000036
