date,actual,predicted,open,cummax,drawdown,signal,position,cash,total,returns
2021-12-16,1.272396901507252,1.2166214940123414,1.2111058293890715,1.272396901507252,0.0,1,0.0,1000000.0,1000000.0,
2021-12-17,1.2531015639885656,1.2810768565579558,1.278072000777454,1.272396901507252,0.015164558712638786,1,782428.5325018448,999000.0,1999000.0,0.9990000000000001
2021-12-20,1.2099708095350312,1.268180241959702,1.2519665441345251,1.272396901507252,0.049061807599713826,1,782428.5325018448,1000000.0,1979574.3458685826,-0.009717685908663065
2021-12-21,1.219050968367354,1.2398824647492412,1.1997556308486677,1.272396901507252,0.041925544676119246,1,782428.5325018448,1000000.0,1938723.037605748,-0.020636410220253754
2021-12-22,1.228131127199677,1.2161516071194134,1.2133758690971523,1.272396901507252,0.03478928175252449,1,782428.5325018448,1000000.0,1949379.9006308354,0.005496846541963141
2021-12-23,1.2621817228208887,1.2182095406850315,1.2224560279294754,1.272396901507252,0.008028295789044033,1,782428.5325018448,1000000.0,1956484.4759808937,0.00364453093404693
2021-12-24,1.272396901507252,1.2228260359848446,1.263316742674929,1.272396901507252,0.0,1,782428.5325018448,1000000.0,1988455.0650561554,0.016340834526291426
2021-12-27,1.307582516982504,1.2519139938721942,1.2610467029668484,1.307582516982504,0.0,1,782428.5325018448,1000000.0,1986678.921218641,-0.0008932280486128041
2021-12-28,1.2496965044264443,1.2803293239888331,1.2973673382961406,1.307582516982504,0.044269491067869766,1,782428.5325018448,1000000.0,2015097.2226188737,0.014304425892232464
2021-12-29,1.2326712066158387,1.259803569077181,1.2417513654481618,1.307582516982504,0.05728992961724308,1,782428.5325018448,1000000.0,1971581.6985997672,-0.02159475162322566
2021-12-30,1.2224560279294754,1.2464108725553404,1.2349412463239196,1.307582516982504,0.06510219274686707,1,782428.5325018448,1000000.0,1966253.2670872235,-0.002702617657857176
2021-12-31,1.2167809286592737,1.2296718149888397,1.2145108889511926,1.307582516982504,0.0694423389299914,1,782428.5325018448,1000000.0,1950267.9725495926,-0.008129824781581307
2022-01-04,1.2383463058860409,1.2119310681094717,1.2553716036966462,1.307582516982504,0.052949783434118415,1,782428.5325018448,1000000.0,1982238.5616248543,0.01639292113968649
2022-01-05,1.2088357896809907,1.25941086010516,1.2269961073456368,1.307582516982504,0.0755185435863659,1,782428.5325018448,1000000.0,1960036.7636559226,-0.011200366292305808
2022-01-06,1.1997556308486677,1.230705328016639,1.1952155514325062,1.307582516982504,0.08246277747936505,1,782428.5325018448,1000000.0,1935170.749930719,-0.01268650373619662
2022-01-07,1.2020256705567485,1.1861476891104428,1.194080531578466,1.307582516982504,0.08072671900611521,1,782428.5325018448,1000000.0,1934282.6780119617,-0.00045891140034493016
2022-01-10,1.2406163455941217,1.194076232129632,1.203160690410789,1.307582516982504,0.05121372496086859,1,782428.5325018448,1000000.0,1941387.25336202,0.0036729767736742858
2022-01-11,1.2292661470537176,1.2312059561852158,1.2235910477835157,1.307582516982504,0.05989401732711774,1,782428.5325018448,1000000.0,1957372.5478996509,0.008233954616704287
2022-01-12,1.230401166907758,1.2226024040288923,1.2326712066158387,1.307582516982504,0.05902598809049291,1,782428.5325018448,1000000.0,1964477.1232497091,0.003629649019897485
2022-01-13,1.268991841945131,1.216179425808997,1.2338062264698793,1.307582516982504,0.029512994045246457,1,782428.5325018448,1000000.0,1965365.1951684663,0.0004520652891533139
2022-01-14,1.221321008075435,1.2727273529014484,1.254236583842606,1.307582516982504,0.0659702219834919,1,782428.5325018448,1000000.0,1981350.4897060972,0.008133498332487
2022-01-17,1.3314179339173515,1.2394033771224042,1.3314179339173515,1.3314179339173515,0.0,1,782428.5325018448,1000000.0,2041739.3801815915,0.03047865119737203
2022-01-18,1.4505950185915917,1.3001546324401911,1.362063469976442,1.4505950185915917,0.0,1,782428.5325018448,1000000.0,2065717.321988038,0.011743879771919818
2022-01-19,1.4176794428244206,1.4487772263458765,1.464215256840076,1.4505950185915917,0.02269108562025078,1,782428.5325018448,1000000.0,2145643.794676192,0.0386918731993946
2022-01-20,1.4074642641380573,1.4535559792942727,1.3927090060355325,1.4505950185915917,0.029733146674811303,1,782428.5325018448,1000000.0,2089695.2637944845,-0.02607540497659866
2022-01-21,1.4415148597592686,1.417593666005846,1.421084502386542,1.4505950185915917,0.006259609826276072,1,782428.5325018448,1000000.0,2111897.061763416,0.01062441895409072
2022-01-24,1.4131393634082592,1.4658026973467675,1.4324347009269456,1.4505950185915917,0.02582089053338874,1,782428.5325018448,1000000.0,2120777.7809509886,0.004205090933815381
2022-01-25,1.371143628808765,1.4361540359106115,1.4063292442840167,1.4505950185915917,0.05477158597991559,1,782428.5325018448,1000000.0,2100352.1268195715,-0.009631209037968103
2022-01-26,1.343903152311796,1.413860332917367,1.3745486883708862,1.4505950185915917,0.07355041545874381,1,782428.5325018448,1000000.0,2075486.113094368,-0.011838973764297545
2022-01-27,1.367738569246644,1.388037877860207,1.358658410414321,1.4505950185915917,0.0571189396647691,1,782428.5325018448,1000000.0,2063053.1062317663,-0.00599040715529775
2022-01-28,1.320067735376948,1.4068595486079878,1.3631984898304823,1.4505950185915917,0.08998189125271837,1,782428.5325018448,1000000.0,2066605.3939067952,0.001721859541229831
2022-02-07,1.382493827349169,1.3722537482295298,1.3495782515819978,1.4505950185915917,0.04694707369707046,1,782428.5325018448,1000000.0,2055948.530881708,-0.005156699511434493
2022-02-08,1.508481031147651,1.3906699372217457,1.4312996810729053,1.508481031147651,0.0,1,782428.5325018448,1000000.0,2119889.709032232,0.03110057338016259
2022-02-09,1.5277763686663377,1.4734100806305694,1.4823755745047222,1.5277763686663377,0.0,1,782428.5325018448,1000000.0,2159852.9453763086,0.018851563915709857
2022-02-10,1.56523202384967,1.540214877640824,1.4948607928991664,1.56523202384967,0.0,1,782428.5325018448,1000000.0,2169621.736482639,0.00452289639775838
2022-02-11,1.589067440784518,1.544855836068442,1.559556924579468,1.589067440784518,0.0,1,782428.5325018448,1000000.0,2220241.8358518034,0.02333130172784359
2022-02-14,1.5640970039956297,1.5981826403413235,1.5856623812223969,1.589067440784518,0.01571389366367012,1,782428.5325018448,1000000.0,2240667.4899832206,0.009199742929616894
2022-02-15,1.532316448082499,1.5876118630313316,1.53458648779058,1.589067440784518,0.035713394690159474,1,782428.5325018448,1000000.0,2200704.253639144,-0.017835415795842136
2022-02-16,1.598147599616841,1.5708802742958865,1.5243713091042164,1.598147599616841,0.0,1,782428.5325018448,1000000.0,2192711.606370328,-0.0036318588722673573
2022-02-17,1.5970125797628003,1.592846214674115,1.5788522620981544,1.598147599616841,0.000710209654172659,1,782428.5325018448,1000000.0,2235339.058470677,0.0194405192075906
2022-02-18,1.688949187940071,1.597256072314725,1.5992826194708814,1.688949187940071,0.0,1,782428.5325018448,1000000.0,2251324.353008308,0.007151172202291001
2022-02-21,1.757050379182494,1.6925910462495883,1.6923542475021924,1.757050379182494,0.0,1,782428.5325018448,1000000.0,2324146.2503464045,0.0323462486606112
2022-02-22,1.7933710145117865,1.7789265117382569,1.732079942393606,1.7933710145117865,0.0,1,782428.5325018448,1000000.0,2355228.767502909,0.013373735474637938
2022-02-23,1.7491052402042115,1.836002019737442,1.7888309350956249,1.7933710145117865,0.024682998637415538,1,782428.5325018448,1000000.0,2399632.3634407725,0.018853198700074403
2022-02-24,1.738890061517848,1.8178061071394005,1.720729743853202,1.7933710145117865,0.03037907524604996,1,782428.5325018448,1000000.0,2346348.048315336,-0.02220519940355925
2022-02-25,1.6231180364057294,1.8354898094685328,1.720729743853202,1.7933710145117865,0.09493461014390571,1,782428.5325018448,1000000.0,2346348.048315336,0.0
2022-02-28,1.643548393778456,1.790182797846432,1.6276581158218908,1.7933710145117865,0.0835424569266371,1,782428.5325018448,1000000.0,2273526.15097724,-0.03103627247048102
2022-03-01,1.6798690291077485,1.7285007529888412,1.6514935327567388,1.7933710145117865,0.06328974009593709,1,782428.5325018448,1000000.0,2292175.661271143,0.0082029011568161
2022-03-02,1.6753289496915869,1.7210052939269438,1.6900842077941118,1.7933710145117865,0.06582132969977464,1,782428.5325018448,1000000.0,2322370.10650889,0.013172832147167579
2022-03-03,1.7740756769931,1.7639870094804242,1.6980293467723944,1.7933710145117865,0.01075925581630927,1,782428.5325018448,1000000.0,2328586.609940191,0.0026767927359543364
2022-03-04,1.8228815307168365,1.848583644504224,1.747970220350171,1.8228815307168365,0.0,1,782428.5325018448,1000000.0,2367661.774365511,0.016780636055587328
2022-03-07,1.8206114910087552,1.8918366193421263,1.89438778152138,1.8228815307168365,0.0012453029282646706,1,782428.5325018448,1000000.0,2482223.051885199,0.048385828905139316
