日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2010-01-04,000001,1402.93,1355.31,1406.45,1353.55,241923,580249472.0,3.79,-2.78,-38.8,0.83,52.90000000000009
2010-01-05,000001,1357.66,1331.21,1366.48,1298.88,556500,1293476992.0,4.99,-1.78,-24.1,1.9,67.59999999999991
2010-01-06,000001,1328.27,1307.7,1328.27,1297.12,412143,944453696.0,2.34,-1.77,-23.51,1.41,31.15000000000009
2010-01-07,000001,1307.7,1293.0,1316.51,1278.3,355337,804166336.0,2.92,-1.12,-14.7,1.22,38.210000000000036
2010-01-08,000001,1284.18,1290.06,1298.88,1275.37,288543,650667392.0,1.82,-0.23,-2.94,0.99,23.51000000000022
2010-01-11,000001,1342.97,1290.06,1353.55,1271.25,442846,1009985536.0,6.38,0.0,0.0,1.51,82.29999999999995
2010-01-12,000001,1288.3,1281.24,1293.0,1243.03,591796,1310068992.0,3.87,-0.68,-8.82,2.02,49.97000000000003
2010-01-13,000001,1247.15,1193.65,1248.91,1184.25,935039,1990492672.0,5.05,-6.84,-87.59,3.2,64.66000000000008
2010-01-14,000001,1196.01,1194.24,1205.41,1172.49,521195,1089329408.0,2.76,0.05,0.59,1.78,32.92000000000007
2010-01-15,000001,1197.18,1221.28,1234.22,1175.43,539508,1146375296.0,4.92,2.26,27.04,1.85,58.789999999999964
2010-01-18,000001,1221.28,1223.63,1240.68,1208.35,349127,749941248.0,2.65,0.19,2.35,1.19,32.330000000000155
2010-01-19,000001,1230.1,1268.31,1274.78,1228.93,650715,1438886656.0,3.75,3.65,44.68,2.23,45.84999999999991
2010-01-20,000001,1267.72,1218.34,1290.06,1213.64,490836,1079325952.0,6.03,-3.94,-49.97,1.68,76.41999999999985
2010-01-21,000001,1230.1,1294.76,1301.82,1218.34,632301,1405279488.0,6.85,6.27,76.42,2.16,83.48000000000002
2010-01-22,000001,1280.66,1318.28,1340.03,1247.74,882539,2002921984.0,7.13,1.82,23.52,3.02,92.28999999999996
2010-01-25,000001,1290.06,1265.96,1319.45,1260.67,356059,803320192.0,4.46,-3.97,-52.32,1.22,58.77999999999997
2010-01-26,000001,1265.96,1257.73,1289.47,1231.28,345326,760432384.0,4.6,-0.65,-8.23,1.18,58.190000000000055
2010-01-27,000001,1277.72,1249.5,1290.06,1237.16,401035,892337344.0,4.21,-0.65,-8.23,1.37,52.899999999999864
2010-01-28,000001,1243.03,1240.09,1257.73,1202.47,262132,567566976.0,4.42,-0.75,-9.41,0.9,55.25999999999999
2010-01-29,000001,1230.69,1237.16,1275.37,1214.82,240688,528437728.0,4.88,-0.24,-2.93,0.82,60.549999999999955
2010-02-01,000001,1237.74,1210.11,1241.27,1196.01,283180,602675200.0,3.66,-2.19,-27.05,0.97,45.25999999999999
2010-02-02,000001,1211.29,1217.76,1252.44,1211.29,286734,620475776.0,3.4,0.63,7.65,0.98,41.15000000000009
2010-02-03,000001,1227.16,1288.89,1288.89,1210.11,549006,1214267904.0,6.47,5.84,71.13,1.88,78.7800000000002
2010-02-04,000001,1274.19,1266.55,1281.24,1255.38,303346,675283328.0,2.01,-1.73,-22.34,1.04,25.8599999999999
2010-02-05,000001,1232.45,1254.79,1273.6,1220.11,276174,601515200.0,4.22,-0.93,-11.76,0.94,53.49000000000001
2010-02-08,000001,1247.74,1228.93,1259.49,1222.46,206423,447137536.0,2.95,-2.06,-25.86,0.71,37.02999999999997
2010-02-09,000001,1231.28,1254.79,1263.61,1227.16,248170,543120256.0,2.97,2.1,25.86,0.85,36.44999999999982
2010-02-10,000001,1266.55,1271.25,1277.13,1255.97,253840,564177472.0,1.69,1.31,16.46,0.87,21.160000000000082
2010-02-11,000001,1267.14,1261.26,1275.37,1259.49,139102,308844864.0,1.25,-0.79,-9.99,0.48,15.879999999999882
2010-02-12,000001,1264.78,1281.24,1290.06,1264.78,188386,422488288.0,2.0,1.58,19.98,0.64,25.279999999999973
2010-02-22,000001,1273.01,1260.67,1281.24,1259.49,165778,367933696.0,1.7,-1.61,-20.57,0.57,21.75
2010-02-23,000001,1256.55,1228.34,1257.73,1219.52,237781,513377920.0,3.03,-2.56,-32.33,0.81,38.210000000000036
2010-02-24,000001,1220.11,1237.74,1242.45,1208.94,231486,497531456.0,2.73,0.77,9.4,0.79,33.50999999999999
2010-02-25,000001,1235.39,1263.61,1278.89,1231.86,347879,770836544.0,3.8,2.09,25.87,1.19,47.0300000000002
2010-02-26,000001,1255.38,1281.24,1291.24,1253.61,450217,1008966464.0,2.98,1.4,17.63,1.54,37.63000000000011
2010-03-02,000001,1307.11,1320.04,1370.01,1307.11,684647,1599219840.0,4.91,3.03,38.8,2.34,62.90000000000009
2010-03-03,000001,1320.04,1331.21,1334.15,1301.82,284111,655444672.0,2.45,0.85,11.17,0.97,32.330000000000155
2010-03-04,000001,1332.39,1319.45,1350.61,1313.58,376321,877389760.0,2.78,-0.88,-11.76,1.29,37.02999999999997
2010-03-05,000001,1319.45,1329.45,1342.38,1316.51,291842,681193920.0,1.96,0.76,10.0,1.0,25.87000000000012
2010-03-08,000001,1332.39,1363.54,1375.3,1317.1,441054,1045698944.0,4.38,2.56,34.09,1.51,58.200000000000045
2010-03-09,000001,1365.31,1361.78,1388.23,1342.97,394360,943966336.0,3.32,-0.13,-1.76,1.35,45.25999999999999
2010-03-10,000001,1355.31,1337.09,1377.06,1334.15,211059,499356448.0,3.15,-1.81,-24.69,0.72,42.909999999999854
2010-03-11,000001,1345.91,1352.37,1370.6,1336.5,241218,571453952.0,2.55,1.14,15.28,0.82,34.09999999999991
2010-03-12,000001,1345.91,1308.87,1345.91,1306.52,283073,655910208.0,2.91,-3.22,-43.5,0.97,39.3900000000001
2010-03-15,000001,1306.52,1277.72,1306.52,1266.55,189090,424857088.0,3.05,-2.38,-31.15,0.65,39.97000000000003
2010-03-16,000001,1277.72,1287.12,1291.82,1268.9,196849,441221888.0,1.79,0.74,9.4,0.67,22.919999999999845
2010-03-17,000001,1291.24,1324.74,1325.33,1281.83,192860,441162464.0,3.38,2.92,37.62,0.66,43.5
2010-03-18,000001,1328.27,1316.51,1342.97,1312.4,218152,507527264.0,2.31,-0.62,-8.23,0.75,30.569999999999936
2010-03-19,000001,1316.51,1315.93,1325.33,1295.94,176615,404284736.0,2.23,-0.04,-0.58,0.6,29.389999999999873
2010-03-22,000001,1309.46,1322.39,1338.26,1309.46,195257,453198688.0,2.19,0.49,6.46,0.67,28.799999999999955
2010-03-23,000001,1325.33,1303.58,1328.86,1296.53,159349,365560032.0,2.44,-1.42,-18.81,0.54,32.32999999999993
2010-03-24,000001,1304.76,1301.82,1325.33,1298.29,210983,484336288.0,2.07,-0.14,-1.76,0.72,27.039999999999964
2010-03-25,000001,1299.47,1272.43,1300.05,1271.25,166074,372184256.0,2.21,-2.26,-29.39,0.57,28.799999999999955
2010-03-26,000001,1272.43,1302.41,1318.87,1264.78,223461,509149248.0,4.25,2.36,29.98,0.76,54.08999999999992
2010-03-29,000001,1311.22,1346.49,1364.13,1301.23,444163,1044826240.0,4.83,3.38,44.08,1.52,62.90000000000009
2010-03-30,000001,1350.61,1351.79,1359.43,1333.56,253043,595446912.0,1.92,0.39,5.3,0.87,25.87000000000012
2010-03-31,000001,1351.79,1325.33,1352.96,1318.28,305550,710514240.0,2.57,-1.96,-26.46,1.04,34.680000000000064
2010-04-01,000001,1329.45,1337.09,1348.85,1317.69,305159,712145600.0,2.35,0.89,11.76,1.04,31.159999999999854
2010-04-02,000001,1340.62,1338.85,1342.97,1325.92,195900,457640288.0,1.28,0.13,1.76,0.67,17.049999999999955
2010-04-06,000001,1346.49,1335.33,1364.13,1328.86,236509,556583872.0,2.63,-0.26,-3.52,0.81,35.27000000000021
2010-04-07,000001,1334.15,1304.76,1338.85,1294.76,318422,730335808.0,3.3,-2.29,-30.57,1.09,44.08999999999992
2010-04-08,000001,1302.99,1288.3,1303.58,1273.6,448387,1009933568.0,2.3,-1.26,-16.46,1.53,29.980000000000018
2010-04-09,000001,1288.3,1293.59,1298.29,1284.18,220410,498836800.0,1.1,0.41,5.29,0.75,14.1099999999999
2010-04-12,000001,1297.12,1260.08,1299.47,1251.26,494771,1098010880.0,3.73,-2.59,-33.51,1.69,48.210000000000036
2010-04-13,000001,1264.78,1278.3,1290.65,1257.73,449187,1003910784.0,2.61,1.45,18.22,1.54,32.92000000000007
2010-04-14,000001,1278.3,1268.31,1281.24,1256.55,331852,734720512.0,1.93,-0.78,-9.99,1.13,24.690000000000055
2010-04-15,000001,1271.25,1278.3,1278.3,1253.61,357018,790372992.0,1.95,0.79,9.99,1.22,24.690000000000055
2010-04-16,000001,1271.25,1255.38,1271.25,1253.61,286468,632291264.0,1.38,-1.79,-22.92,0.98,17.6400000000001
2010-04-19,000001,1228.34,1141.92,1230.1,1136.63,826874,1708546688.0,7.45,-9.04,-113.46,2.83,93.4699999999998
2010-04-20,000001,1144.28,1123.7,1156.62,1107.83,435134,858886272.0,4.27,-1.6,-18.22,1.49,48.789999999999964
2010-04-21,000001,1126.05,1144.86,1146.63,1113.71,373588,742144448.0,2.93,1.88,21.16,1.28,32.92000000000007
2010-04-22,000001,1137.22,1113.12,1137.22,1096.66,452210,884329088.0,3.54,-2.77,-31.74,1.55,40.559999999999945
2010-04-23,000001,1116.06,1146.63,1170.14,1101.36,556046,1106582144.0,6.18,3.01,33.51,1.9,68.7800000000002
2010-04-26,000001,1137.22,1133.69,1157.8,1119.59,322315,647506048.0,3.33,-1.13,-12.94,1.1,38.210000000000036
2010-04-27,000001,1124.29,1128.4,1149.57,1110.77,348904,692500032.0,3.42,-0.47,-5.29,1.19,38.799999999999955
2010-04-28,000001,1121.94,1145.45,1147.8,1113.71,334939,668218624.0,3.02,1.51,17.05,1.15,34.08999999999992
2010-04-29,000001,1156.03,1147.21,1174.26,1144.86,368242,749244096.0,2.57,0.15,1.76,1.26,29.40000000000009
2010-04-30,000001,1151.92,1170.14,1171.9,1145.45,324345,662829184.0,2.31,2.0,22.93,1.11,26.450000000000045
2010-05-04,000001,1143.1,1137.22,1154.86,1123.7,286747,574413568.0,2.66,-2.81,-32.92,0.98,31.159999999999854
2010-05-05,000001,1142.51,1131.34,1150.15,1099.6,650422,1283692544.0,4.45,-0.52,-5.88,2.22,50.55000000000018
2010-05-06,000001,1119.0,1043.17,1119.0,1037.88,685797,1296218496.0,7.17,-7.79,-88.17,2.35,81.11999999999989
2010-05-07,000001,1021.42,1034.94,1051.98,1016.71,412580,752185920.0,3.38,-0.79,-8.23,1.41,35.26999999999998
2010-05-10,000001,1040.23,1044.93,1059.63,1030.82,386417,710974016.0,2.78,0.97,9.99,1.32,28.810000000000173
2010-05-11,000001,1070.21,988.5,1071.97,987.91,561717,1017121600.0,8.04,-5.4,-56.43,1.92,84.06000000000006
2010-05-12,000001,978.5,1026.12,1037.29,970.27,521041,931251264.0,6.78,3.81,37.62,1.78,67.01999999999998
2010-05-13,000001,1020.24,1059.63,1073.73,1019.65,567527,1049525952.0,5.27,3.27,33.51,1.94,54.08000000000004
2010-05-14,000001,1059.63,1040.23,1060.21,1031.41,265628,487732512.0,2.72,-1.83,-19.4,0.91,28.799999999999955
2010-05-17,000001,1019.65,986.15,1020.83,980.85,326608,574713344.0,3.84,-5.2,-54.08,1.12,39.98000000000002
2010-05-18,000001,990.26,1017.89,1026.12,978.5,361901,641553728.0,4.83,3.22,31.74,1.24,47.61999999999989
2010-05-19,000001,1004.37,1005.54,1029.65,984.97,256356,456208288.0,4.39,-1.21,-12.35,0.88,44.680000000000064
2010-05-20,000001,994.38,993.2,1022.59,989.08,218289,387168256.0,3.33,-1.23,-12.34,0.75,33.50999999999999
2010-05-21,000001,966.75,1009.07,1012.01,962.04,220795,386738336.0,5.03,1.6,15.87,0.76,49.97000000000003
2010-05-24,000001,1014.95,1042.58,1054.92,1014.95,317916,582619392.0,3.96,3.32,33.51,1.09,39.97000000000003
2010-05-25,000001,1031.41,1007.31,1034.35,1004.96,245946,441872576.0,2.82,-3.38,-35.27,0.84,29.389999999999873
2010-05-26,000001,1012.6,1013.77,1029.65,1008.48,171611,308368928.0,2.1,0.64,6.46,0.59,21.170000000000073
2010-05-27,000001,1012.01,1023.77,1026.71,987.91,278167,496702080.0,3.83,0.99,10.0,0.95,38.80000000000007
2010-05-28,000001,1034.35,1024.36,1042.58,1020.83,253974,461689408.0,2.12,0.06,0.59,0.87,21.749999999999886
2010-05-31,000001,1013.77,990.85,1031.41,990.26,270458,480683776.0,4.02,-3.27,-33.51,0.92,41.15000000000009
2010-06-01,000001,986.15,978.5,1001.43,972.04,218091,379058912.0,2.97,-1.25,-12.35,0.75,29.389999999999986
2010-06-02,000001,975.56,974.39,984.97,956.17,251256,430720704.0,2.94,-0.42,-4.11,0.86,28.800000000000068
2010-06-03,000001,979.09,973.8,1002.6,973.8,287562,501143168.0,2.96,-0.06,-0.59,0.98,28.800000000000068
2010-06-04,000001,973.21,978.5,990.26,970.27,134735,232824768.0,2.05,0.48,4.7,0.46,19.99000000000001
2010-06-07,000001,966.75,955.58,978.5,949.7,241493,410550912.0,2.94,-2.34,-22.92,0.83,28.799999999999955
2010-06-08,000001,956.17,943.23,962.04,931.48,170330,286156160.0,3.2,-1.29,-12.35,0.58,30.559999999999945
2010-06-09,000001,948.52,1000.25,1007.31,936.18,495744,857978624.0,7.54,6.05,57.02,1.7,71.13
2010-06-10,000001,976.74,967.33,988.5,965.57,284641,489563040.0,2.29,-3.29,-32.92,0.97,22.92999999999995
2010-06-11,000001,973.21,969.69,987.91,960.87,209983,362292832.0,2.8,0.24,2.36,0.72,27.039999999999964
2010-06-18,000001,972.04,979.68,1004.96,969.69,448493,785248768.0,3.64,1.03,9.99,1.53,35.26999999999998
2010-06-21,000001,979.09,1037.29,1050.22,979.09,589807,1063389312.0,7.26,5.88,57.61,2.02,71.13
2010-06-22,000001,1034.35,1050.81,1067.86,1026.12,417138,770488704.0,4.02,1.3,13.52,1.43,41.74000000000001
2010-06-23,000001,1037.29,1040.23,1056.1,1027.29,324680,597274368.0,2.74,-1.01,-10.58,1.11,28.809999999999945
2010-06-24,000001,1037.29,1050.81,1067.27,1033.17,233515,432905280.0,3.28,1.02,10.58,0.8,34.09999999999991
2010-06-25,000001,1042.58,1026.12,1049.04,1021.42,227503,415194016.0,2.63,-2.35,-24.69,0.78,27.620000000000005
2010-06-28,000001,1022.59,1048.46,1054.92,1022.59,244148,448791840.0,3.15,2.18,22.34,0.79,32.33000000000004
2010-06-29,000001,1050.81,990.85,1050.81,990.26,306683,549134848.0,5.78,-5.49,-57.61,0.99,60.549999999999955
2010-09-02,000001,1078.44,1030.82,1078.44,1013.19,1634542,2984708608.0,6.59,4.03,39.97,5.26,65.25
2010-09-03,000001,1029.65,1005.54,1029.65,1000.25,624129,1110873728.0,2.85,-2.45,-25.28,2.01,29.40000000000009
2010-09-06,000001,1011.42,1031.41,1042.58,1006.13,609070,1106419456.0,3.62,2.57,25.87,1.96,36.44999999999993
2010-09-07,000001,1039.64,1022.0,1039.64,1016.13,392853,711274624.0,2.28,-0.91,-9.41,1.27,23.510000000000105
2010-09-08,000001,1014.36,999.08,1014.36,990.85,490036,865664640.0,2.3,-2.24,-22.92,1.58,23.50999999999999
2010-09-09,000001,999.08,973.8,999.08,970.86,469898,816937856.0,2.82,-2.53,-25.28,1.51,28.220000000000027
2010-09-10,000001,970.27,972.62,984.97,960.87,251848,432519200.0,2.47,-0.12,-1.18,0.81,24.100000000000023
2010-09-13,000001,973.21,966.16,984.38,947.94,502228,856767616.0,3.75,-0.66,-6.46,1.62,36.43999999999994
2010-09-14,000001,969.69,971.45,982.03,966.16,299495,516196352.0,1.64,0.55,5.29,0.96,15.870000000000005
2010-09-15,000001,972.62,956.17,977.92,956.17,259236,443804448.0,2.24,-1.57,-15.28,0.83,21.75
2010-09-16,000001,960.87,939.12,969.1,934.41,286076,478304192.0,3.63,-1.78,-17.05,0.92,34.690000000000055
2010-09-17,000001,941.47,940.29,954.99,937.94,220793,369835360.0,1.82,0.12,1.17,0.71,17.049999999999955
2010-09-20,000001,941.47,943.23,957.34,932.06,197687,330479008.0,2.69,0.31,2.94,0.64,25.280000000000086
