日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2010-01-04,601899,9.88,9.81,9.93,9.79,818102,790334293.0,1.42,-0.2,-0.02,1.29,0.14000000000000057
2010-01-05,601899,9.94,10.01,10.08,9.82,1235196,1208108332.0,2.65,2.04,0.2,1.95,0.2599999999999998
2010-01-06,601899,9.96,9.87,10.04,9.84,860716,839737931.0,2.0,-1.4,-0.14,1.36,0.1999999999999993
2010-01-07,601899,9.95,9.7,10.06,9.63,933599,904254295.0,4.36,-1.72,-0.17,1.48,0.4299999999999997
2010-01-08,601899,9.61,9.62,9.63,9.46,801914,749542437.0,1.75,-0.82,-0.08,1.27,0.16999999999999993
2010-01-11,601899,9.83,9.71,9.91,9.62,745903,711562994.0,3.01,0.94,0.09,1.18,0.2900000000000009
2010-01-12,601899,9.74,9.8,9.84,9.6,732630,698556530.0,2.47,0.93,0.09,1.16,0.2400000000000002
2010-01-13,601899,9.56,9.55,9.65,9.49,979388,917915435.0,1.63,-2.55,-0.25,1.55,0.16000000000000014
2010-01-14,601899,9.59,9.59,9.63,9.48,765799,716238556.0,1.57,0.42,0.04,1.21,0.15000000000000036
2010-01-15,601899,9.59,9.59,9.64,9.51,666666,624631203.0,1.36,0.0,0.0,1.05,0.13000000000000078
2010-01-18,601899,9.53,9.58,9.58,9.48,639527,596562891.0,1.04,-0.1,-0.01,1.01,0.09999999999999964
2010-01-19,601899,9.59,9.69,9.71,9.54,927727,877167226.0,1.77,1.15,0.11,1.47,0.1700000000000017
2010-01-20,601899,9.71,9.42,9.75,9.39,835614,779459422.0,3.72,-2.79,-0.27,1.32,0.35999999999999943
2010-01-21,601899,9.37,9.29,9.43,9.22,771773,702435316.0,2.23,-1.38,-0.13,1.22,0.20999999999999908
2010-01-22,601899,9.18,9.03,9.18,8.9,1013063,894275817.0,3.01,-2.8,-0.26,1.6,0.27999999999999936
2010-01-25,601899,9.02,9.09,9.18,8.9,563310,499219193.0,3.1,0.66,0.06,0.89,0.27999999999999936
2010-01-26,601899,9.07,8.8,9.12,8.79,545364,474205163.0,3.63,-3.19,-0.29,0.86,0.33000000000000007
2010-01-27,601899,8.8,8.61,8.89,8.59,523067,444015955.0,3.41,-2.16,-0.19,0.83,0.3000000000000007
2010-01-28,601899,8.58,8.55,8.62,8.39,503919,418370083.0,2.67,-0.7,-0.06,0.8,0.22999999999999865
2010-01-29,601899,8.49,8.49,8.6,8.4,451713,376123448.0,2.34,-0.7,-0.06,0.71,0.1999999999999993
2010-02-01,601899,8.45,8.23,8.47,8.19,573377,463892122.0,3.3,-3.06,-0.26,0.91,0.28000000000000114
2010-02-02,601899,8.35,8.7,9.03,8.35,1638354,1409646186.0,8.26,5.71,0.47,2.59,0.6799999999999997
2010-02-03,601899,8.75,8.85,8.95,8.57,894674,766254423.0,4.37,1.72,0.15,1.41,0.379999999999999
2010-02-04,601899,8.75,8.68,8.77,8.61,559392,474849660.0,1.81,-1.92,-0.17,0.88,0.16000000000000014
2010-02-05,601899,8.35,8.48,8.48,8.26,558811,458391455.0,2.53,-2.3,-0.2,0.88,0.22000000000000064
2010-02-08,601899,8.49,8.48,8.55,8.43,281244,232917876.0,1.42,0.0,0.0,0.44,0.120000000000001
2010-02-09,601899,8.48,8.57,8.66,8.45,297574,248741363.0,2.48,1.06,0.09,0.47,0.21000000000000085
2010-02-10,601899,8.67,8.61,8.72,8.54,304670,256086115.0,2.1,0.47,0.04,0.48,0.1800000000000015
2010-02-11,601899,8.64,8.63,8.68,8.56,297662,251337774.0,1.39,0.23,0.02,0.47,0.11999999999999922
2010-02-12,601899,8.72,8.79,8.82,8.64,508479,435252696.0,2.09,1.85,0.16,0.8,0.17999999999999972
2010-02-22,601899,8.86,8.76,8.89,8.74,411465,355008672.0,1.71,-0.34,-0.03,0.65,0.15000000000000036
2010-02-23,601899,8.7,8.63,8.72,8.55,311889,262458554.0,1.94,-1.48,-0.13,0.49,0.16999999999999993
2010-02-24,601899,8.5,8.69,8.69,8.5,340106,286304198.0,2.2,0.7,0.06,0.54,0.1899999999999995
2010-02-25,601899,8.66,8.79,8.8,8.62,666675,568921020.0,2.07,1.15,0.1,1.05,0.1800000000000015
2010-02-26,601899,8.77,8.71,8.77,8.68,558926,476410602.0,1.02,-0.91,-0.08,0.88,0.08999999999999986
