日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,volatility
2011-08-03,300251,70.88,74.0,74.88,70.01,193143,1402263481.0,9.28,40.95,21.5,87.79,4.86999999999999
2011-08-04,300251,76.66,72.67,76.97,72.3,91775,680874734.0,6.31,-1.8,-1.33,41.72,4.670000000000002
2011-08-05,300251,71.39,75.44,76.28,69.04,95881,708504197.0,9.96,3.81,2.77,43.58,7.239999999999995
2011-08-08,300251,75.5,74.09,76.54,70.31,74301,543373507.0,8.26,-1.79,-1.35,33.77,6.230000000000004
2011-08-09,300251,73.0,79.6,81.5,72.8,84650,660703298.0,11.74,7.44,5.51,38.48,8.700000000000003
2011-08-10,300251,78.16,77.96,81.6,77.8,62952,498509118.0,4.77,-2.06,-1.64,28.61,3.799999999999997
2011-08-11,300251,77.4,80.83,82.38,77.4,40865,327452652.0,6.39,3.68,2.87,18.57,4.97999999999999
2011-08-12,300251,81.0,80.9,82.82,79.68,35266,285879696.0,3.88,0.09,0.07,16.03,3.1399999999999864
2011-08-15,300251,81.02,79.8,81.81,79.7,29927,240840778.0,2.61,-1.36,-1.1,13.6,2.1099999999999994
2011-08-16,300251,80.01,80.35,82.0,79.65,27454,221410391.0,2.94,0.69,0.55,12.48,2.3499999999999943
2011-08-17,300251,79.0,77.27,79.93,76.6,38799,301598432.0,4.14,-3.83,-3.08,17.64,3.3300000000000125
2011-08-18,300251,76.05,77.0,78.39,76.05,23684,183426789.0,3.03,-0.35,-0.27,10.77,2.3400000000000034
2011-08-19,300251,75.75,76.0,76.8,73.77,28324,212634801.0,3.94,-1.3,-1.0,12.87,3.030000000000001
2011-08-22,300251,75.95,74.7,77.25,74.35,17058,128844066.0,3.82,-1.71,-1.3,7.75,2.9000000000000057
2011-08-23,300251,75.0,78.35,78.5,74.0,27722,213716668.0,6.02,4.89,3.65,12.6,4.5
2011-08-24,300251,78.41,77.09,80.67,76.9,29723,234885760.0,4.81,-1.61,-1.26,13.51,3.769999999999996
2011-08-25,300251,76.61,76.0,77.43,74.33,20408,154462821.0,4.02,-1.41,-1.09,9.28,3.1000000000000085
2011-08-26,300251,76.3,83.6,83.6,75.6,45247,367824816.0,10.53,10.0,7.6,20.57,8.0
2011-08-29,300251,83.0,82.75,83.86,81.6,23583,194727773.0,2.7,-1.02,-0.85,10.72,2.260000000000005
2011-08-30,300251,82.51,79.22,83.48,79.22,23288,190061528.0,5.15,-4.27,-3.53,10.59,4.260000000000005
2011-08-31,300251,79.6,77.16,79.87,74.22,31619,241707049.0,7.13,-2.6,-2.06,14.37,5.650000000000006
2011-09-01,300251,77.21,75.35,77.4,74.62,15977,121181051.0,3.6,-2.35,-1.81,7.26,2.780000000000001
2011-09-02,300251,75.35,75.86,76.8,75.0,14753,112122285.0,2.39,0.68,0.51,6.71,1.7999999999999972
2011-09-05,300251,74.96,72.1,75.0,71.85,21590,157108196.0,4.15,-4.96,-3.76,9.81,3.1500000000000057
2011-09-06,300251,70.88,68.89,72.05,66.66,24389,169081119.0,7.48,-4.45,-3.21,11.09,5.390000000000001
2011-09-07,300251,69.5,71.0,71.5,68.92,15349,107679756.0,3.75,3.06,2.11,6.98,2.5799999999999983
2011-09-08,300251,70.93,66.5,71.65,66.5,18977,131461634.0,7.25,-6.34,-4.5,8.63,5.150000000000006
2011-09-09,300251,66.55,65.93,68.67,64.95,19095,127880467.0,5.59,-0.86,-0.57,8.68,3.719999999999999
2011-09-13,300251,64.58,64.91,66.0,63.08,13464,86740269.0,4.43,-1.55,-1.02,6.12,2.9200000000000017
2011-09-14,300251,66.0,66.0,66.6,63.41,10618,69450972.0,4.91,1.68,1.09,4.83,3.1899999999999977
2011-09-15,300251,65.88,65.92,68.2,65.58,11075,74170460.0,3.97,-0.12,-0.08,5.03,2.6200000000000045
2011-09-16,300251,66.99,65.32,66.99,65.16,8328,54795791.0,2.78,-0.91,-0.6,3.79,1.8299999999999983
2011-09-19,300251,64.38,61.67,64.39,61.5,11089,69270618.0,4.42,-5.59,-3.65,5.04,2.8900000000000006
2011-09-20,300251,61.45,62.22,63.04,61.45,8447,52619228.0,2.58,0.89,0.55,3.84,1.5899999999999963
